sentiment_numeric,confidence,title_length,title_word_count,title_has_number,title_has_question,title_has_exclaim,has_comments_text,hour,day_of_week,is_weekend,is_peak_hour,topic_confidence,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,has_org_mention,org_mention_count,has_person_mention,flair_ADBLOCK WARNING,flair_Artificial Intelligence,flair_Biotechnology,flair_Business,flair_Comcast,flair_Crypto,flair_Energy,flair_Hardware,flair_Machine Learning,flair_Misleading,flair_Nanotech/Materials,flair_Net Neutrality,flair_Networking/Telecom,flair_Other,flair_Politics,flair_Privacy,flair_Robotics/Automation,flair_Security,flair_Social Media,flair_Society,flair_Software,flair_Space,flair_Transportation,viral
1,0.7262,85,14,0,0,0,0,11,6,1,1,0.5619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7849,136,25,0,1,0,1,1,6,1,0,0.3617,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7298,70,12,0,0,0,1,21,0,0,1,0.62,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8524,49,8,0,0,0,1,3,6,1,0,0.3329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1,0.9642,177,26,0,0,0,1,23,0,0,0,0.6436,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8836,100,14,0,0,0,1,3,5,1,0,0.3932,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.5102,56,11,0,0,0,1,12,6,1,1,0.7286,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
-1,0.8539,117,17,0,0,0,1,3,6,1,0,0.7796,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-1,0.8071,70,11,1,0,0,1,19,5,1,1,0.6089,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7858,60,9,0,0,0,1,5,5,1,0,0.4427,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-1,0.9348,78,12,0,0,0,1,19,5,1,1,0.5602,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,0.5057,28,5,0,0,0,1,19,0,0,1,0.3295,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.869,83,13,0,0,0,1,8,5,1,1,0.6425,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.6702,34,5,0,0,0,1,14,0,0,1,0.3848,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7082,22,5,0,0,0,1,18,5,1,1,0.5229,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8329,60,11,0,0,0,1,16,5,1,1,0.5139,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1,0.8928,70,11,0,0,0,1,5,5,1,0,0.3705,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.876,56,11,0,0,0,1,18,0,0,1,0.6017,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.895,84,14,0,0,0,1,8,5,1,1,0.5123,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8473,64,8,0,0,0,1,19,5,1,1,0.5035,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.7123,166,29,0,1,0,1,3,6,1,0,0.5029,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0.7642,58,13,0,0,0,1,2,5,1,0,0.4879,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7349,72,12,0,0,0,1,21,5,1,1,0.6493,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.5477,102,14,0,0,0,1,19,5,1,1,0.424,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,0.7609,88,14,1,0,0,1,22,5,1,1,0.7423,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-1,0.8099,153,26,0,0,0,1,20,4,0,1,0.5043,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,8,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-1,0.9003,76,11,0,0,0,1,22,4,0,1,0.4282,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8643,65,10,1,0,0,1,3,5,1,0,0.4391,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-1,0.914,35,5,0,1,0,1,16,6,1,1,0.4644,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.5029,60,10,0,1,0,1,21,5,1,1,0.5968,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.5183,58,11,0,0,0,1,15,5,1,1,0.5445,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-1,0.8349,59,9,1,0,0,1,23,5,1,0,0.5483,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-1,0.7558,75,14,1,0,0,1,21,4,0,1,0.7095,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7166,79,10,0,0,0,1,3,5,1,0,0.3872,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.9055,58,12,0,0,0,1,0,5,1,0,0.3201,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.9342,63,13,0,0,0,1,10,5,1,1,0.5957,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-1,0.4802,66,12,1,0,0,1,10,5,1,1,0.7262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
-1,0.7948,72,14,1,0,0,1,20,5,1,1,0.3622,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.8324,58,9,0,0,0,0,10,5,1,1,0.6828,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.8185,69,11,1,0,0,0,12,5,1,1,0.6879,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.8964,61,9,0,0,0,0,17,5,1,1,0.6806,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1,0.7364,80,11,0,0,0,0,16,5,1,1,0.4545,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,0.7647,60,9,0,1,0,0,6,0,0,0,0.6049,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
-1,0.5871,70,11,0,0,0,0,21,4,0,1,0.7105,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-1,0.6974,89,12,0,0,0,0,11,4,0,1,0.4534,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,0.6618,97,16,1,0,0,0,15,4,0,1,0.7386,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.7057,102,14,0,0,0,0,23,4,0,0,0.5605,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0.8174,62,10,0,0,0,0,20,6,1,1,0.5333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
